,Unnamed: 0,ID,Title,Lat,Lon,Slug,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12
4192,4369,124047451537354,Институт русской литературы - Пушкинский Дом - РАН,59.94481999999999,30.301309999999997,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,4370,1349547978475153,Стоматологический центр города,60.002309999999994,30.20617,,0,0,0,0,0,0,0,1,0,2,1,3,2,5,1,2,2,2,1,4,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,4371,579047650,Дома,59.851785092600004,30.36790527,,1,0,0,0,0,0,0,1,0,0,1,1,2,2,2,3,0,3,4,87,145,107,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4195,4372,713633247,Нева. Развод Мостов,59.9861759785,30.30573401,,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4196,4373,296887514092522,Ретродискотека.ру Клуб Фабрика,59.9330787389,30.4309854756,,0,0,0,0,0,0,0,22,14,22,18,8,22,14,36,27,11,24,17,9,58,84,75,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4197,4374,178017266473256,Белорусская 12/1,59.938697002299996,30.5017697838,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198,4375,1022866640,Teatone,59.94543,30.428559999999997,teatone,0,0,0,0,0,0,0,2,4,2,3,3,7,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,4376,1634241516787306,«Гуманитарное действие»,59.955740000000006,30.287090000000003,,0,0,0,0,0,0,0,2,2,4,0,0,0,1,1,1,1,0,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,4377,539552927,Всеволожская Окраина КП,59.99146,30.549570000000003,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,4378,392765397474070,"Турфирма ""Дороги мечты""",59.864633999999995,30.507953999999998,,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,4379,345540996018333,Смерть любовникам,59.851442000000006,30.146382,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,3,4,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,4380,207852896303669,Crab Story,59.924859999999995,30.346020000000003,crab-story,0,0,0,0,0,0,0,2,40,44,13,16,12,12,27,39,46,60,78,52,70,70,56,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4204,4381,2086540934946375,Библиотека роста и карьеры,59.88501,30.32067,,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3,2,1,4,9,19,10,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4205,4382,837723741,Diva Ostrov,59.950393500000004,30.410535999999997,diva-ostrov,0,0,0,0,0,0,0,5,8,2,1,0,2,0,0,9,9,13,54,51,23,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4206,4383,210246822853087,Мама Рома Мега Дыбенко,59.893541500000005,30.5157197,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,8,10,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4207,4384,556744664504533,Фонд поддержки предпринимательства ЛО,59.9507341033,30.396605730100003,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4208,4385,349367195074293,Живой Вкус,59.94996999999999,30.42065,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4209,4386,499256312,Saint Petersburg Botanical Garden,59.9702777778,30.3236111111,saint-petersburg-botanical-garden,0,0,0,0,0,0,0,675,2228,2300,1171,895,1694,1665,2375,3081,6182,2269,1338,1454,1436,1352,605,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4210,4387,492595434425378,Suite n.Seven,59.8507596,30.303069699999998,suite-nseven,0,0,0,0,0,0,0,5,12,4,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211,4388,2900931,Neste,60.02130680689999,30.224597715500003,neste,0,0,0,2,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4212,4389,213325065821698,Shop Garderobb бутик Санкт-Петербург,60.0022964391,30.2989842852,shop-garderobb-,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,31,32,34,30,26,26,23,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4213,4390,313368802420567,Клуб Робототехники Шаробот,59.9996942379,30.2170157433,,0,0,0,0,0,0,0,3,31,14,3,6,10,11,7,4,8,3,3,4,8,10,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4214,4391,929702743825710,LGT,60.034448445600006,30.274490118000003,lgt,0,0,4,0,0,0,0,1,2,2,0,4,4,1,4,1,1,1,0,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4215,4392,514382921,Учебный центр Протеко,59.879308283,30.3091898148,,0,0,0,0,0,0,0,1,0,0,0,1,0,3,5,4,7,4,3,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4216,4393,289587585221596,Музей Иллюзий,59.89058000000001,30.318720000000003,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4217,4394,302743093534271,Roxette Bar,60.026309999999995,30.32023,roxette-bar,0,0,0,0,0,0,0,2,14,14,5,2,2,2,4,17,36,2,0,1,3,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4218,4395,133243617313993,Библиотека имени Даниила Гранина,59.9171288029,30.431410074200002,,0,0,0,0,0,0,0,3,35,32,31,31,43,43,27,46,38,24,22,35,36,22,32,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4219,4396,124252748971304,Чайный дом по-восточному,59.93424,30.407759999999996,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4220,4397,340274663187494,Остановка «Ст. м. „Ломоносовская“»,59.877345503,30.442304435500002,,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4221,4398,506321016227805,Автостиль,59.86306999999999,30.2826,,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4222,4399,155357957973529,СпецПаркДизайн,60.03685,30.409679999999998,,0,0,0,0,0,0,0,1,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4223,4400,1612408312198553,Маймун,59.9380732368,30.2142539234,,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,2,0,0,0,2,2,45,118,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,4401,146805422413971,"Сквер ""малые Гованцы""",59.9396774191,30.220550254699997,,0,0,0,0,0,0,0,3,0,4,1,2,0,0,1,0,2,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4225,4402,383609768935202,Hermitage Museum Государственный Эрмитаж,59.9390133333,30.3142666667,hermitage-museum,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,0,1,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4226,4403,257643044930478,"ЖК ""Четыре горизонта"" в СПБ",59.95868000000001,30.3994,,0,0,0,0,0,0,0,3,2,0,0,0,3,0,1,0,0,0,0,3,0,5,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4227,4404,330611120830273,ЖК «Иван-да-Марья»,59.9841598527,30.3853243075,-,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4228,4405,453396134,Сапсан,59.87573948479999,30.411095133699998,,0,0,0,0,0,0,0,5,21,61,55,30,4,8,8,5,3,8,9,11,32,86,70,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4229,4406,592682211,Финансист СНТ,59.93219912,30.25378998,,0,0,0,0,0,0,0,1,8,9,18,21,16,25,21,8,11,34,21,29,15,16,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4230,4407,280363729037197,Дом Культуры,59.877814959,30.2610254288,,0,0,0,0,0,0,0,10,5,26,20,76,54,21,34,71,27,28,44,80,37,20,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,4408,1019226330,Geoscan UAV,60.0058289,30.3587093,geoscan-uav,0,0,0,1,0,0,0,1,0,3,3,3,2,0,1,2,2,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,4409,501694294,"""Montenegro""  restoran",59.95188639999999,30.213888800000003,montenegro-restoran,0,0,1,0,0,0,0,1,1,1,1,2,8,10,17,20,15,29,26,14,14,17,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4233,4410,1032051531,Rigclub,59.965260988000004,30.239493007800004,rigclub,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,4411,122203467903739,"""Уни Дент""",60.00366999999999,30.303729999999998,,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4235,4412,175004282613675,Морское наследие,59.986819999999994,30.31301,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4236,4413,295827817810590,в уюте - тепле,59.8720630014,30.408034543499998,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4237,4414,1354085634659606,Музыкальный блог,60.02862,30.414179999999998,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4238,4415,183316885916221,"Салон красоты ""Эгоистка""",59.9002191,30.5104428,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4239,4416,1018228305,"Ресторан ""Порт""",59.86755,30.460690000000003,,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,2,1,0,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,4417,1233507350049769,"Медицинский центр ""XXI век""",60.04048,30.40897,xxi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4241,4418,506982196711508,ТРК Жемчужная Плаза,59.84884,30.144190000000002,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4242,4419,1557130850998633,МАМО,60.005208200000006,30.29754,,0,0,0,0,0,0,0,1,14,17,14,13,16,11,9,8,15,13,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4243,4420,476536212482735,Грант Кардон,59.90302,30.39817,,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4244,4421,1035007461,LWCOM,59.9528102433,30.2111334331,lwcom,0,0,1,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4245,4422,1584114178340612,Пискаревский парк,60.0019770861,30.3966848138,,0,0,0,0,0,0,0,1,0,0,0,1,0,5,55,64,298,186,122,71,76,151,58,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246,4423,711122515,Церковь Иконы Божией Матери Взыскание Погибших,59.83724,30.1657,,0,21,17,6,0,0,0,1,1,0,47,94,93,45,13,3,2,1,4,78,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4247,4424,260688544594095,Стадион,60.0110417841,30.416284413299998,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248,4425,109837122375315,Scania,59.89,30.34,scania,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4249,4426,622728805,PVG,59.8944,30.2642,pvg,0,0,3,1,0,0,0,2,0,2,3,1,1,3,0,0,0,1,3,2,9,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4250,4427,446844384,Малоохтинский Проспект 64,59.93179242,30.40225703,64,0,0,0,0,0,0,0,7,66,67,28,63,26,38,41,57,67,41,36,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4251,4428,717503928,Дом Советов,59.852030000000006,30.327247999999997,,0,0,1,0,0,0,0,1,0,1,1,1,0,0,7,11,12,16,11,11,14,21,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4252,4429,219315585200092,Кудрово здесь,59.90947,30.50757,,0,0,0,0,0,0,0,1,1,15,83,79,93,117,146,130,177,145,171,188,223,214,222,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,4430,444541416,Родильный Дом 10,59.830980000000004,30.1548,10,0,0,0,0,0,0,0,1,0,1,60,154,134,174,141,157,156,133,172,207,151,158,198,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4254,4431,218644208884286,Fitness Life,59.8981072724,30.512638092,fitness-life,0,0,0,0,0,0,0,1,0,2,0,1,0,1,3,20,32,24,48,81,102,113,125,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4255,4432,1812540225630843,Tennis Line,59.97175,30.25866,tennis-line,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4256,4433,757286298,"Лабораторная, 17",59.9775149967,30.3842115133,17,0,0,0,0,0,0,0,1,8,7,6,3,2,2,2,11,2,3,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4257,4434,443499309510104,Ж/д станция «Ржевка»,59.981152789700005,30.511793844,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,4435,1528598304061529,Queen Lingerie Russia,59.9425,30.420579999999998,queen-lingerie-russia,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,4436,729669233910643,"Банкетный Ресторан ""Галерея""",59.95007,30.408009999999997,,0,0,0,0,0,0,0,1,0,0,0,0,7,7,6,4,5,7,5,10,10,18,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,4437,793109478,Visit-Petersburg,59.927659999999996,30.319229999999997,visit-petersburg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,4438,386432335229898,Большая хоральная синагога,59.9246869766,30.291372054099998,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,4439,150528752158926,Smuzi,59.8453,30.40873,smuzi,0,0,0,0,0,0,0,1,0,1,0,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,4440,104332476818056,ул. Парашютная,60.012793,30.288210999999997,,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,2,4,1,50,129,156,222,57,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,4441,525492016,Adidas,59.877559999999995,30.27239,adidas,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,4443,223254990,Дом На Сикейроса,60.03483128,30.33899071,,0,0,0,0,0,0,0,1,42,43,34,26,24,22,24,29,24,7,9,10,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266,4444,535026746946201,ЖК «Атланта»,59.98178000000001,30.38849,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4267,4445,973728696074316,Сова-Нянька,59.955569999999994,30.3618,-,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4268,4446,238565563356558,"Каменный остров, Парк Тихий отдых",59.97899,30.26888,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,4447,500816210284775,Нектарин,59.9136808785,30.5051842055,,0,0,0,0,0,0,0,1,11,4,1,0,0,0,0,0,16,10,19,16,18,21,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,4448,406188676869464,Дворцовый мост,59.9408120445,30.3085716235,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,4449,937830056344669,Merry Ville Hotels,59.91518000000001,30.45715,merry-ville-hotels,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,4450,117276845871380,Ледовый Дворец. WWW Ленинград. RU,59.9215711667,30.4679186606,www-ru,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,4451,596546374077307,"Большой проспект, St. Petersburgo",59.96273555,30.306936171799997,st-petersburgo,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,12,129,181,170,138,120,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,4452,334403114013642,Адмирала Черокова 20а,59.8539322,30.139926799999998,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,4453,2181327982080533,Joki Joya,59.9398788904,30.4197396233,joki-joya,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,75,166,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276,4454,281871702455073,Мега Спорт,59.864340000000006,30.4726,,0,1,0,0,0,0,0,0,1,2,2,4,2,2,3,1,0,0,0,0,1,3,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,4455,567994063634170,Пушкинский р-он,59.84393000000001,30.320755,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,4456,1025647120838606,Dress by Olya Gerasimenko,59.8519,30.14315,dress-by-olya-gerasimenko,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4279,4457,180992992462578,Березовый Сад,60.0236352445,30.317340664499998,,0,0,0,0,0,0,0,1,1,6,1,1,10,15,20,18,22,19,17,20,13,31,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,4458,737320399,Captain's gigs - Shtandart Project,59.96323,30.247729999999997,captains-gigs-shtandart-project,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,4459,205257470372765,Кораблестроителей 30,59.9527838995,30.2120201983,30,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,4460,737067381,Волосово,60.0284109,30.4593172,,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,4461,101798140472375,Лицей №395,59.835684719,30.15284988,no395,0,0,0,0,0,0,0,0,18,4,5,4,2,4,0,2,7,4,3,12,22,15,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,4462,814929063,TrySail,59.9363915333,30.2382342333,trysail,0,0,0,1,0,0,0,0,8,1,0,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,4463,377556109308429,школа-интернат №9,59.99697,30.38839,-no9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,4464,510113976,Смольный монастырь,59.948892146700004,30.3941069271,,0,0,1,0,0,0,0,0,1,1,0,0,4,0,9,10,20,5,9,9,7,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,4465,450051233,Средняя Общеобразовательная школа 39,59.86254,30.50177,39,0,1,1,0,0,0,0,0,3,0,1,0,1,0,1,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,4466,216469412196177,Центр английского Everydayenglish в Рыбацком,59.8411,30.48913,everydayenglish,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,4467,645181305,Детский сад 7 Физического Развития Калининского района,60.0092,30.417309999999997,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,4468,831130150,Санкт-Петербургский государственный университет сервиса и экономики,59.88111112,30.42500001,-,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,4469,626779857686089,Лесная сказка Санкт-Петербург,59.88332,30.443609999999996,-,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,2,0,29,31,29,14,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,4470,1978021439135885,St. Petersburg International Boat Show,59.964923145200004,30.239153222800002,st-petersburg-international-boat-show,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
